PredSIT,X,Y
1.4811797,275348.6434210217,670481.7249404549
1.4556013,300239.27178659773,670482.5188602266
1.4564513,325129.99234361283,670483.3813401789
1.4706963,350020.8127141523,670484.3123546658
1.4890726,374911.7405153401,670485.3118759819
1.5031835,399802.7833589897,670486.3798744159
1.5214772,424693.9488511589,670487.5163181312
1.516521,449585.2445918488,670488.7211733117
1.5223722,474476.6781745838,670489.9944040851
1.505517,499368.257186053,670491.3359725515
1.4818908,524259.98920572124,670492.7458387719
1.4885377,549151.881805374,670494.2239606706
1.5067363,574043.9425488912,670495.770294234
1.4976122,598936.1789917632,670497.3847933781
1.514283,623828.5986807029,670499.0674099333
1.5064927,648721.2091533367,670500.8180937374
2.065156,-670500.5955376109,645609.6221533843
2.0864363,-645607.8786952506,645607.8786952504
2.0839725,-620715.3592762082,645606.200750943
2.0972834,-595823.0297491956,645604.5883705389
2.0457563,-570930.8825733729,645603.0416020437
2.0044272,-546038.9101989588,645601.5604916476
1.9723879,-521147.1050673507,645600.1450834352
1.9249634,-496255.4596116729,645598.7954195756
1.9069396,-471363.96625712584,645597.5115402896
1.8565104,-446472.6174213418,645596.2934838227
1.7950273,-421581.40551471774,645595.1412863777
1.7576827,-396690.32294092624,645594.0549822925
1.7728119,-371799.36209719535,645593.0346039176
1.7515527,-346908.5153746525,645592.0801815296
1.7622695,-322017.77515885496,645591.191743599
1.7290405,-297127.13383001584,645590.3693165275
1.7353227,-272236.583763439,645589.6129247278
1.7167376,-247346.11732996,645588.9225907765
1.7150242,-222455.72689619075,645588.2983351003
1.7338588,-197565.40482503935,645587.7401763113
1.7096571,-172675.14347599447,645587.2481309712
1.7161784,-147784.9352055502,645586.8222137211
1.7142951,-122894.7723675709,645586.4624372417
1.7527937,-98004.64731365789,645586.1688121916
1.772991,-73114.55239354813,645585.9413472877
1.7497716,-48224.47995549035,645585.7800493083
1.7698262,-23334.422346615665,645585.6849230322
1.7865223,1555.6280866777727,645585.6559712489
1.7791989,26445.678998346222,645585.6931949203
1.749081,51335.73804232459,645585.7965928707
1.67937,76225.81287214307,645585.96616203
1.5902863,101115.91114054447,645586.2018973237
1.494483,126006.0404991276,645586.5037918291
1.4683164,150896.2085979364,645586.871836532
1.4688803,175786.42308511474,645587.3060205553
1.51147,200676.69160646526,645587.806330878
1.4843305,225567.02180517616,645588.3727527463
1.4802172,250457.42132131665,645589.005269233
1.4659299,275347.8977915851,645589.7038616281
1.4490478,300238.4588487925,645590.4685090625
1.4347931,325129.1121216331,645591.2991888896
1.4522448,350019.86523418385,645592.1958763838
1.4634453,374910.725805554,645593.1585448353
1.4978917,399801.7014495638,645594.1871656384
1.4945701,424692.79977429926,645595.2817081853
1.4888777,449584.0283817884,645596.4421399401
1.5017285,474475.39486752305,645597.6684263024
1.4900625,499366.906820197,645598.9605307851
1.4878552,524258.57182126376,645600.3184149106
1.4849021,549150.3974445686,645601.7420382329
1.5113705,574042.3912559821,645603.2313583548
1.5030131,598934.5608130001,645604.7863308963
1.501029,623826.9136643407,645606.4069094807
1.4946749,648719.4573496229,645608.0930457889
1.5255455,673612.1993989502,645609.844689526
2.055419,-695391.7109646098,620718.7755590143
2.0574281,-670498.8533593854,620717.0359405914
2.0623715,-645606.2007509434,620715.3592762081
2.0772085,-620713.7456158678,620713.7456158678
2.0881586,-595821.4804209083,620712.1950076836
2.068,-570929.3976233702,620710.7074978882
2.0322728,-546037.4896714642,620709.2831308108
1.9764365,-521145.74900467205,620707.921948849
1.9288168,-496254.1680542402,620706.6239926087
1.9176385,-471362.73924336594,620705.3893006718
1.857634,-446471.4549877736,620704.2179098333
1.8340427,-421580.3076959543,620703.1098549297
1.8035277,-396689.2897696436,620702.0651689732
1.7663143,-371798.3936041239,620701.0838830362
1.7730625,-346907.611588596,620700.1660262337
1.7595146,-322016.9361066819,620699.3116259241
1.7736242,-297126.35953668616,620698.5207075281
1.7259086,-272235.87425197545,620697.793294505
1.7192116,-247345.47262144013,620697.129408521
1.7401736,-222455.147009799,620696.5290693006
1.7601047,-197564.88977799844,620695.9922946573
1.7629325,-172674.69328360396,620695.5191005236
1.7402481,-147784.54988119545,620695.1095010224
1.718265,-122894.4519226915,620694.7635082784
1.7492967,-98004.39175778044,620694.4811326114
1.7405216,-73114.36173425932,620694.2623823291
1.7618363,-48224.35419845411,620694.1072639792
1.7885746,-23334.361495570596,620694.0157821857
1.7761937,1555.624029924179,620693.9879396133
1.8097596,26445.610033914698,620694.0237371771
1.7974898,51335.60417226303,620694.1231737266
1.7355894,76225.6141004302,620694.2862463604
1.6443812,101115.6474730847,620694.512950169
1.5433522,126005.71194376265,620694.8032785375
1.4883851,150895.81516441668,620695.1572227058
1.5064508,175785.96478512432,620695.5747722546
1.509194,200676.1684536352,620696.0559147331
1.4853688,225566.43381503806,620696.6006358644
1.480854,250456.76851136546,620697.2089194715
1.4437708,275347.1801811938,620697.8807474381
1.41741,300237.6764593075,620698.6160998133
1.4287784,325128.2649763303,620699.4149548133
1.4473306,350018.9533582289,620700.2772885934
1.470332,374909.7492260904,620701.2030755612
1.490988,399800.6601956293,620702.1922881575
1.4943943,424691.6938768744,620703.2448969713
1.4742705,449582.8578737641,620704.3608706997
1.4699663,474474.15978374553,620705.5401761141
1.4811152,499365.60719744785,620706.7827781363
1.4584447,524257.2076982368,620708.0886397538
1.4680693,549148.9688619226,620709.457722118
1.4797927,574040.8982562312,620710.8899843809
1.4815726,598933.0034406648,620712.3853839629
1.4824103,623825.2919658145,620713.9438762105
1.4920717,648717.7713732928,620715.5654147337
1.4916064,673610.4491951196,620717.2499511618
1.4912972,698503.3329533944,620718.9974352001
2.0564954,-720282.9836785437,595828.0404943452
2.0692148,-695389.9751857881,595826.3098348018
2.0534322,-670497.1792548068,595824.6395698157
2.0718422,-645604.5883705391,595823.0297491953
2.0785985,-620712.1950076835,595821.4804209083
2.0898526,-595819.9916312015,595819.9916312014
2.0500827,-570927.9706964791,595818.5634243916
2.036421,-546036.1246499268,595817.195843083
1.9810084,-521144.4459291295,595815.8889279302
1.9608034,-496252.9269634987,595814.6427179311
1.9456307,-471361.5601743638,595813.4572501036
1.8847109,-446470.33797560213,595812.3325597759
1.8607603,-421579.25277385325,595811.2686803901
1.8265172,-396688.296968989,595810.2656436188
1.825586,-371797.46295444877,595809.323479305
1.8143443,-346906.7431175892,595808.442215411
1.7947577,-322016.1298401477,595807.6218781478
1.7702125,-297125.6154985863,595806.8624919298
1.7332897,-272235.1924644431,595806.1640793238
1.7405226,-247344.85310473022,595805.5266610797
1.7528933,-222454.5897823054,595804.9502561049
1.7900449,-197564.39485628213,595804.434881544
1.7911935,-172674.2606823784,595803.9805527107
1.7597086,-147784.17961331081,595803.5872831387
1.7612768,-122894.14399913813,595803.2550844285
1.7607645,-98004.14618769173,595802.9839664454
1.7809964,-73114.17852494643,595802.773937327
1.7810378,-48224.23335535516,595802.6250032576
1.7982941,-23334.303022271382,595802.5371686645
1.8212104,1555.6201316866661,595802.5104361337
1.8519787,26445.54376425865,595802.5448065372
1.8482213,51335.47553315307,595802.6402787189
1.7767625,76225.4230956843,595802.7968499407
1.6684337,101115.39410838338,595803.0145155515
1.5738126,126005.39622661601,595803.293269061
1.5059605,150895.43710421637,595803.6331022148
1.4901731,175785.52439308373,595804.0340048766
1.511648,200675.665742845,595804.4959651913
1.5045973,225565.86880045227,595805.0189694703
1.4842933,250456.1412097422,595805.6030020578
1.4495918,275346.49061118846,595806.2480456792
